qid,pid,score
2,279350,-0.035888671875
2,1169299,0.296875
2,1245124,-0.578125
2,1107538,0.000774383544921875
2,1344529,-0.236328125
2,1700450,-0.1552734375
2,441619,-1.328125
2,1496166,-0.08447265625
2,975012,-0.171875
2,823391,0.09228515625
3,1905283,0.48828125
3,881112,-0.98046875
3,1887063,0.58203125
3,1631020,0.6328125
3,1054500,0.9296875
3,1450930,0.5546875
3,992375,0.640625
3,1729265,0.8515625
3,869831,0.69921875
3,1930236,0.248046875
3,1360197,0.8046875
3,1064328,0.2158203125
3,1014795,0.318359375
3,1411340,0.052978515625
3,1166894,0.3203125
3,1481295,0.5859375
3,853456,0.87109375
3,660644,0.057373046875
3,531818,0.81640625
3,1804125,-1.2109375
3,148893,-1.359375
3,1029457,0.375
3,1722120,0.64453125
3,1401991,0.419921875
3,1516932,0.45703125
3,1555324,0.765625
3,1802120,1.0859375
3,512094,0.71484375
3,242706,0.298828125
3,441641,0.73046875
3,1563039,-0.08203125
3,1345545,-0.1787109375
3,578285,0.1748046875
3,1712504,-0.1884765625
3,1828513,0.53125
3,1739208,-0.73046875
3,1858174,0.53515625
3,583839,-0.8828125
3,821106,0.29296875
3,1452553,-0.296875
3,1063433,0.55859375
3,697671,0.6953125
3,781411,0.10888671875
3,1519444,0.875
3,102468,0.55859375
3,1887978,-0.8828125
3,1491983,0.546875
3,1506405,0.07666015625
3,369266,1.0546875
3,259480,0.8203125
3,76702,0.10498046875
3,958422,-0.42578125
3,888451,0.181640625
3,978411,0.7578125
3,1402813,-0.0260009765625
3,276819,0.353515625
3,1977575,0.2392578125
3,1295106,0.57421875
3,860199,0.357421875
3,673162,0.47265625
3,1703365,0.546875
3,186878,-0.484375
3,1055575,-0.01513671875
3,1513176,0.345703125
3,1035424,0.328125
3,1077266,0.73046875
3,1431452,0.53125
3,1942439,0.302734375
3,1943370,0.291015625
3,1696015,0.19140625
3,973520,0.11962890625
3,1532378,0.53125
3,847134,0.6484375
3,1486562,0.55859375
3,197195,0.546875
3,494560,-1.6953125
3,1443981,0.765625
3,1545874,0.49609375
3,537501,0.3203125
3,1096556,0.875
3,1659906,0.2451171875
3,1340627,0.91015625
3,1950633,0.61328125
3,1642102,0.142578125
3,1411895,0.04931640625
3,1190873,0.6875
3,932046,0.46875
3,195531,0.302734375
3,1026670,0.55078125
3,1143475,0.1337890625
3,1405435,0.71484375
3,1480694,0.054931640625
3,1698608,0.61328125
3,1272280,0.42578125
3,1702827,0.1884765625
3,1932423,0.185546875
3,1317040,0.314453125
3,1711027,0.30859375
3,1415613,0.5703125
3,1473348,0.2373046875
3,1093168,0.462890625
3,1054211,-0.310546875
3,1142144,-0.2158203125
3,1603545,0.8125
3,1440589,-0.1669921875
3,1675401,0.392578125
3,874602,0.279296875
3,1418827,0.404296875
3,1053795,0.5546875
3,1473434,0.5390625
3,879966,-0.087890625
3,1356981,0.048828125
3,133930,0.306640625
3,1092458,0.275390625
3,1721062,-0.2578125
3,476606,0.400390625
3,837020,0.53515625
3,1379611,-0.1650390625
3,1912759,0.5078125
3,821292,0.3671875
3,1100101,0.078125
3,1148964,0.44921875
3,625917,0.5859375
3,1403207,0.392578125
3,1550576,0.37109375
3,1207862,0.1708984375
3,1577754,0.7890625
3,1093551,0.296875
3,206167,0.384765625
3,1416830,0.462890625
3,1466297,0.54296875
3,191212,0.490234375
3,1042056,0.265625
3,972789,-0.028564453125
3,1104564,0.462890625
3,1502734,0.2490234375
3,1572779,0.4296875
3,1034369,0.373046875
3,1325606,0.0751953125
3,1183607,0.57421875
3,1260929,0.69921875
3,1674445,-0.1689453125
3,1343107,0.58203125
3,760571,0.365234375
3,1329517,-0.1689453125
3,1569399,0.9140625
3,573466,-1.65625
3,966008,0.11572265625
3,742174,0.359375
3,1891850,0.6171875
3,1795764,0.6328125
3,1480718,0.294921875
3,1118762,0.26953125
3,1693604,-0.034912109375
3,874477,0.25
3,1070000,0.3046875
3,700078,0.455078125
3,1144774,0.337890625
3,1051009,0.498046875
3,978059,0.369140625
3,984492,0.384765625
3,1176407,0.283203125
3,1246481,0.353515625
3,924872,-0.09619140625
3,1376904,0.5234375
3,158029,-0.011474609375
3,1003563,0.5390625
3,1026310,0.4765625
3,1183588,0.310546875
3,1389953,0.6171875
3,1527269,0.37109375
3,1361893,0.038818359375
3,851385,0.384765625
3,1439787,0.3515625
3,1951084,-0.03759765625
3,836693,-0.236328125
3,1717310,-0.1650390625
3,946123,0.69921875
3,1482821,0.56640625
3,1931341,0.203125
3,1165409,0.1572265625
3,1925077,0.53515625
3,1077318,0.5625
3,915870,0.8984375
3,1093565,0.29296875
3,929849,0.26171875
3,1317118,0.7109375
3,1365567,0.2333984375
3,1053513,0.39453125
3,1079467,0.2265625
3,1237350,0.30078125
3,1568100,0.255859375
3,1202181,0.16015625
3,1311715,0.4921875
3,1933987,0.30859375
3,1209077,0.80078125
3,1190616,0.30078125
3,1266153,0.3359375
3,1603413,-0.55859375
3,1581464,0.59765625
3,1520967,0.1640625
3,1291199,0.515625
3,1983479,0.2470703125
3,1712650,0.451171875
3,1341041,0.45703125
3,1259466,0.328125
3,1461615,0.375
3,820614,0.71484375
3,1449530,0.72265625
3,1572426,-0.130859375
3,1258982,0.466796875
3,1110264,0.2275390625
3,1207940,0.341796875
3,1097198,-0.345703125
3,953877,0.54296875
3,829387,0.53515625
3,1000137,0.2470703125
3,1492171,0.265625
3,1198056,0.1884765625
3,1149120,0.314453125
3,1017923,0.447265625
3,981020,0.263671875
3,1092200,0.19921875
3,833796,0.44140625
3,1095191,-0.09912109375
3,998710,-0.2578125
3,884921,-0.58203125
3,1482570,-0.232421875
3,1448684,0.234375
3,1558299,-0.05078125
3,986484,0.318359375
3,801407,0.1708984375
3,1680092,0.58984375
3,665536,0.56640625
3,1571060,-0.5625
3,1503832,0.3828125
3,1513074,0.75
3,1160438,0.66015625
3,1465021,-0.0146484375
3,1624561,0.44140625
3,1173893,0.099609375
3,344433,-1.0546875
3,1947025,0.11962890625
3,779370,0.2314453125
3,1422766,0.1669921875
3,1028928,0.60546875
3,1170646,0.6015625
3,1152174,-0.01068115234375
3,1482594,0.291015625
3,1200441,0.1396484375
3,918314,0.09423828125
3,1394082,-0.875
3,1203519,0.53125
3,1726325,0.67578125
3,1425556,0.07080078125
3,887756,0.30078125
3,1529687,-0.2431640625
3,1483774,0.43359375
3,1709450,0.369140625
3,933808,0.298828125
3,1923994,0.298828125
3,1566068,0.353515625
3,578242,0.7734375
3,1133916,0.25390625
3,1010037,0.439453125
3,1095632,0.80859375
3,1554429,0.447265625
3,1217705,0.056396484375
3,792449,0.5859375
3,1226051,0.60546875
3,879389,-0.12890625
3,1619487,0.349609375
3,1030781,0.63671875
3,1565094,-0.0791015625
3,517408,0.30859375
3,1184702,0.62109375
3,1555335,0.77734375
3,1386774,0.267578125
3,1478026,0.31640625
3,1572307,0.34375
3,1304195,-0.1708984375
3,1461150,0.455078125
3,1276240,0.58203125
3,1416130,0.494140625
3,1732165,-0.57421875
3,868050,0.419921875
3,1563916,0.640625
3,994010,0.34765625
3,1931026,0.47265625
3,1777750,0.61328125
3,799129,0.427734375
3,885236,0.64453125
3,1242338,0.392578125
3,227738,0.5703125
3,1259837,0.2265625
3,1979047,-0.259765625
3,1213620,0.6015625
3,90183,0.41796875
3,1238820,0.734375
3,1066026,0.494140625
3,1531563,0.39453125
3,1723571,0.6875
3,1408187,-0.125
3,786329,0.435546875
3,1412504,-0.21484375
3,1042048,-0.2021484375
3,1493710,0.1767578125
3,1374632,-0.095703125
3,1165107,0.244140625
3,190571,0.353515625
3,166587,0.27734375
3,1933529,0.60546875
3,965740,0.2080078125
3,1288313,0.431640625
3,1320725,0.36328125
3,1722244,0.0703125
3,918966,0.216796875
3,1298928,0.63671875
3,1656027,0.029052734375
3,1306547,0.3828125
3,1010247,0.310546875
3,479174,0.365234375
3,1088067,0.314453125
3,1132407,0.5390625
3,1002349,0.1494140625
3,783913,-0.158203125
3,1492333,0.470703125
3,1100210,0.3046875
3,1432775,0.07470703125
3,1271611,-0.0732421875
3,1315682,-0.30859375
3,1457934,0.4453125
3,1035729,0.10791015625
3,1069862,0.45703125
3,1316050,0.6875
3,1305481,-0.26953125
3,1504587,0.275390625
3,1232350,-0.2578125
3,1475277,0.59375
3,1539867,0.35546875
3,1495060,0.34765625
3,1652347,0.3359375
3,1938481,0.84765625
3,890937,0.1513671875
3,1400569,0.29296875
3,1449007,0.392578125
3,1950520,0.45703125
3,926703,-0.73046875
3,1185577,0.671875
3,1576474,0.4765625
3,1099598,0.490234375
3,865209,0.5234375
3,1713257,0.049560546875
3,877314,0.546875
3,1012479,0.39453125
3,1009778,0.185546875
3,1431520,0.5546875
3,981691,-0.057373046875
3,511588,0.033447265625
3,806158,-0.06689453125
3,1042617,0.1806640625
3,1282807,-0.083984375
3,971600,0.0859375
3,1454508,-0.22265625
3,1054954,-0.0198974609375
3,1015344,0.7265625
3,822892,0.380859375
3,1319701,0.51171875
3,927661,0.333984375
3,1932143,0.15234375
3,1056636,0.00116729736328125
3,878141,0.373046875
3,1209425,-0.076171875
3,987889,0.1298828125
3,1280775,-0.39453125
3,1299902,0.4140625
3,1075088,-0.478515625
3,1311342,0.6328125
3,1219806,-0.00103759765625
3,1282129,0.08740234375
3,1452950,0.55078125
3,1981784,0.357421875
3,1029173,0.5703125
3,1415633,0.63671875
3,1724548,0.0458984375
3,1299417,0.052734375
3,1038923,-0.00016307830810546875
3,1090391,0.0498046875
3,1204818,0.47265625
3,1461725,-0.1748046875
4,1172905,0.609375
4,1591582,0.0517578125
4,1898984,-1.5859375
4,1228736,0.57421875
4,514953,0.5078125
4,819840,0.72265625
4,1250415,0.60546875
4,718325,0.640625
4,1440433,-0.37890625
4,724594,-1.6328125
4,1861543,0.640625
4,1721550,-0.162109375
4,1322632,0.6015625
4,1359870,0.333984375
4,1775923,0.58984375
4,876150,-1.8359375
4,1038790,0.60546875
4,715453,0.384765625
4,1830185,0.56640625
4,451113,0.06982421875
4,954518,-0.1689453125
5,816881,0.263671875
5,341811,0.58203125
5,449575,-0.2275390625
5,328099,-0.435546875
5,1421712,0.52734375
5,1505260,-0.294921875
5,847809,0.46875
5,858006,-0.07666015625
5,1492898,-0.451171875
5,871198,-0.02978515625
5,1841464,-0.2470703125
5,1208658,0.55859375
5,1435970,-0.01513671875
5,1335986,0.2099609375
5,933083,0.36328125
5,443801,0.1748046875
5,1409260,0.423828125
5,1729432,0.43359375
5,224159,0.1298828125
5,842931,0.392578125
5,1942702,0.18359375
5,1977130,0.703125
5,932642,0.404296875
5,1649312,0.1513671875
5,1821430,0.291015625
5,1415154,-0.263671875
5,1223295,0.208984375
5,1684373,0.51953125
5,1503230,0.33984375
5,131247,0.78515625
5,1748566,-0.27734375
5,1002870,0.32421875
5,1627793,0.26171875
5,994553,0.048095703125
5,1573662,-0.068359375
5,1537813,-1.109375
5,1390216,-0.2421875
5,1896176,-0.2021484375
5,646677,0.058837890625
5,1469559,-0.32421875
5,1255451,0.271484375
5,632640,-0.3671875
5,1543205,-0.3828125
5,807185,-0.016845703125
5,1787652,0.0091552734375
5,687809,0.0693359375
5,1362337,-0.48828125
5,1166327,-0.1923828125
5,1616946,0.66015625
5,991608,-0.08203125
5,1165952,-0.03271484375
5,957175,-0.060302734375
5,1285837,0.138671875
5,1649789,-0.146484375
5,1732157,0.15625
5,1565215,0.1728515625
5,1390904,0.65234375
5,1172594,-0.27734375
5,1078181,-0.1220703125
5,1009840,-0.1748046875
5,1508680,-0.4609375
5,967988,-0.462890625
5,1662973,-0.08984375
5,338369,-0.01422119140625
5,1602638,0.0966796875
5,1134654,0.1376953125
5,1613884,-1.1328125
5,1597123,-0.322265625
5,1192699,-0.05615234375
5,809411,0.55078125
5,1366139,-0.01202392578125
5,1556268,-0.43359375
5,1931008,0.040771484375
5,1397356,-0.3359375
5,1468289,-0.1953125
5,779219,0.05078125
5,990244,-0.1357421875
5,1337131,0.27734375
5,1173627,-0.265625
5,1252002,0.57421875
5,1180961,-0.359375
5,1106004,-0.0069580078125
6,1976803,0.86328125
6,1029211,-0.3828125
6,533261,0.5390625
6,1454591,0.8515625
6,1804478,0.546875
6,1370655,0.455078125
6,867903,-0.50390625
6,218955,0.68359375
6,1077787,-0.416015625
6,59757,-0.1533203125
6,396909,0.50390625
6,1661359,0.1875
6,1286246,-0.423828125
6,704500,0.18359375
6,662864,-0.09326171875
6,109917,0.1123046875
6,372629,0.162109375
6,539367,0.326171875
6,1430384,-0.44921875
6,753504,-0.78515625
6,78567,-0.251953125
6,1823962,-0.060791015625
6,993095,0.1259765625
6,781586,0.05126953125
6,1249614,0.08544921875
6,596175,-0.07080078125
6,168224,0.734375
6,999564,-0.37109375
6,677608,-0.2734375
6,1863636,-0.1376953125
6,214368,-0.267578125
6,88564,-0.6484375
6,833347,-0.390625
6,1164853,0.11865234375
6,1625840,0.1953125
7,912782,-0.00897216796875
7,1195948,0.1640625
7,1497406,0.1669921875
7,350754,0.330078125
7,1266475,0.1533203125
7,905803,0.28515625
7,1950441,0.1865234375
7,1127889,0.1845703125
7,453749,0.10986328125
7,1513659,0.208984375
7,1007770,0.1201171875
7,111411,-0.171875
7,628341,0.1572265625
7,1183469,0.1630859375
7,1915599,0.1396484375
7,1038962,0.171875
7,1822175,0.10400390625
7,508999,0.1884765625
7,692153,-0.6875
7,872350,0.041748046875
7,1649272,0.119140625
7,1741006,0.1025390625
7,1360914,0.08837890625
7,1542671,0.2373046875
7,1026853,0.1142578125
7,575290,0.1650390625
7,461982,0.546875
7,1662838,-0.1376953125
7,541662,0.08740234375
7,1691581,-0.0164794921875
7,430173,0.10546875
7,766412,0.400390625
7,1089577,0.451171875
7,100967,0.359375
7,399389,-0.062255859375
7,550483,0.0361328125
7,1667800,-0.037841796875
7,1418693,0.053466796875
7,306566,0.0091552734375
7,1669063,0.32421875
7,270497,-0.0458984375
7,1651301,0.00750732421875
7,1328305,0.21875
7,614367,0.361328125
7,493657,0.265625
7,941256,-0.0125732421875
7,815999,-0.126953125
7,1154952,0.125
7,1116531,0.1884765625
7,1544379,0.0546875
7,1489798,0.328125
7,578843,0.06103515625
7,1481031,0.14453125
7,1192698,-0.061767578125
7,1409463,0.392578125
7,1452059,0.359375
7,916463,0.10888671875
7,1474288,-0.302734375
7,1486359,0.244140625
7,991118,-0.068359375
7,1612788,0.028564453125
7,1162695,0.10693359375
7,1611632,0.1298828125
7,1462058,0.318359375
7,1573403,0.2236328125
7,817024,0.228515625
7,1720464,0.00848388671875
7,1661676,0.021240234375
7,1231510,0.25390625
7,1339242,0.2109375
7,1506281,0.1240234375
7,1700108,0.2021484375
7,832951,0.1669921875
7,1119095,0.33203125
7,1725327,0.076171875
7,1072559,0.1689453125
7,1541334,-0.2197265625
7,1345325,0.201171875
7,1007202,0.2099609375
7,842646,0.228515625
7,1103168,-0.2158203125
7,909080,-0.30859375
7,922707,0.01202392578125
7,902384,0.3203125
8,949378,0.16015625
8,1649177,-0.055419921875
8,618737,0.048583984375
8,1449372,0.11767578125
8,1499741,0.0654296875
8,827468,0.095703125
8,153281,-0.16015625
8,438055,0.026123046875
8,1806434,-0.023193359375
8,273296,-0.04296875
8,187924,-0.04833984375
8,1552423,0.369140625
8,397047,-0.1591796875
8,442852,-0.01324462890625
8,732562,0.271484375
8,968121,-0.0037994384765625
8,331200,0.05078125
8,1867122,0.048095703125
8,470200,-0.166015625
8,1036535,-0.0234375
8,80980,0.15234375
8,1291940,-0.1171875
8,690372,0.043212890625
8,725647,-0.032470703125
8,1724449,0.0169677734375
8,1331490,0.05517578125
8,1936968,0.05224609375
8,776900,-0.11279296875
8,188956,-0.05029296875
8,665323,-0.203125
8,577949,-0.2197265625
8,1230071,-0.10400390625
8,628192,0.1162109375
8,312074,0.0322265625
8,1348838,0.1259765625
8,388027,0.058837890625
8,197694,-0.228515625
8,777118,-0.0947265625
8,580275,-0.1259765625
8,1446432,-0.00994873046875
8,1174378,0.279296875
8,828840,0.30859375
8,798385,-0.220703125
8,1841443,0.04833984375
8,257466,0.0830078125
8,168849,0.03564453125
8,897808,-0.068359375
8,813830,-0.0869140625
8,1003603,-0.0001277923583984375
8,797697,-0.26953125
8,1005819,-0.15625
8,1186985,0.3125
8,1338356,0.08984375
8,1095204,-0.18359375
8,931949,-0.875
8,1416877,-0.02294921875
8,950339,-0.29296875
8,1515945,-1.6875
8,895381,0.1416015625
8,1259149,0.11865234375
8,1144947,0.1162109375
8,918429,0.3046875
8,1320627,-0.26171875
8,1220942,0.09130859375
8,1611235,0.01373291015625
8,1094338,-0.392578125
8,1369771,-0.228515625
8,1523905,0.0137939453125
8,1357716,0.10205078125
8,777988,-0.0135498046875
8,1628527,0.09765625
8,948004,0.01513671875
8,1319412,0.0908203125
8,1628005,-0.171875
8,926713,0.0252685546875
8,1047635,-0.010009765625
8,1566117,0.2275390625
8,1650753,0.109375
8,1473158,-0.57421875
8,1090339,0.0390625
8,1376118,0.1982421875
8,872823,0.0517578125
8,987576,-0.029052734375
8,1133492,-0.12890625
8,915682,-0.00738525390625
8,1127580,-0.04052734375
8,1453491,-0.1416015625
8,1393083,-0.060791015625
8,1017314,0.1455078125
8,1335432,0.03857421875
8,1117497,0.1494140625
8,1085847,-0.0010986328125
8,1462072,-1.1484375
8,1326124,-0.31640625
8,1460215,0.12158203125
8,1950282,-0.255859375
8,1373810,-0.333984375
8,1142556,0.2490234375
8,1275053,0.1494140625
8,1052998,-0.75
8,1653205,-0.10498046875
9,1137438,0.484375
9,1334931,0.2177734375
9,62940,0.3671875
9,1444548,0.142578125
9,224747,0.271484375
9,130565,0.24609375
9,1464709,0.384765625
9,461264,0.10009765625
9,1210646,0.07177734375
9,1720046,0.408203125
9,1542118,0.310546875
9,92131,0.2099609375
9,1283281,0.431640625
9,1187039,0.00141143798828125
9,1830377,0.35546875
9,1779897,0.326171875
10,697373,0.78515625
10,865413,0.4140625
10,946644,-1.2578125
10,1469965,0.640625
10,1731995,0.58203125
10,1981396,0.546875
10,339557,0.4375
10,758520,1.0078125
10,1855168,0.2060546875
10,1941895,-1.078125
10,480996,0.0238037109375
10,459299,0.302734375
10,537041,0.421875
10,1838286,0.16015625
10,179838,0.19140625
10,1698971,-0.66015625
10,489893,0.396484375
10,1813955,0.486328125
10,575956,0.51953125
10,58565,0.21484375
10,1776478,0.5390625
10,364844,0.376953125
10,158819,0.35546875
10,1215368,0.416015625
11,1759785,0.1904296875
11,238022,-0.31640625
11,1974427,-0.43359375
11,1103307,0.251953125
11,330833,0.419921875
11,1674496,0.1689453125
11,439170,0.25390625
11,799690,-0.25390625
11,632719,-1.3359375
11,585049,0.11669921875
11,337878,-0.2001953125
11,787592,0.53125
11,551118,0.408203125
11,51099,0.5078125
12,1290369,0.451171875
12,51443,0.318359375
12,64766,-1.484375
12,1638651,0.322265625
12,510944,0.84375
12,649680,0.361328125
12,1983271,-0.29296875
12,810284,0.69921875
12,1363838,-0.28515625
12,1770994,-1.90625
12,746990,0.51953125
13,1512421,0.470703125
13,1078867,0.52734375
13,713332,0.310546875
13,1638503,0.2734375
13,1086936,0.54296875
13,1654182,0.54296875
13,1019730,0.55859375
13,644456,0.3359375
13,413353,0.451171875
13,631598,0.671875
13,964986,0.1494140625
13,1123461,0.21875
13,1518438,0.376953125
13,1681026,0.7578125
13,555623,0.384765625
13,360377,0.0791015625
13,1320436,0.33203125
13,985961,0.3359375
13,246871,0.390625
13,1240346,0.5234375
13,1362756,0.29296875
13,1382345,0.62890625
13,1319850,0.546875
13,884009,0.07958984375
13,388948,0.546875
13,795772,0.2890625
13,159518,0.2119140625
13,985251,0.63671875
13,1536619,0.201171875
13,377747,0.203125
13,543129,0.396484375
13,130332,0.2109375
13,1387415,0.14453125
13,326951,0.37109375
13,1420603,0.28125
13,409461,0.609375
13,1894271,0.126953125
13,1220524,0.4140625
13,1441001,0.2421875
13,1670054,0.271484375
13,445458,0.267578125
13,1031475,0.55859375
14,458393,0.002777099609375
14,981182,0.388671875
14,1654846,-0.11279296875
14,133943,0.4375
14,381058,-0.271484375
14,1891513,-0.1923828125
14,552374,0.1650390625
14,286811,0.011474609375
14,1247705,0.302734375
14,1189558,0.1796875
14,578027,0.37109375
14,451863,0.6328125
14,1035390,-0.5703125
14,255716,-0.486328125
14,1036195,-0.625
14,433080,-0.59375
14,694124,-0.1953125
14,1884574,-2.015625
14,1024103,0.197265625
14,1669907,-0.07177734375
14,204086,-0.57421875
14,888128,-0.83984375
14,1079618,-0.251953125
14,128758,-0.20703125
14,1917549,-0.2890625
14,1921602,0.0205078125
14,820024,-0.228515625
14,1084126,-0.24609375
14,1632388,-1.0859375
14,1368814,-0.1943359375
14,1872425,0.384765625
14,1107296,-0.171875
14,53050,-0.39453125
14,1839221,0.1689453125
14,988179,0.30078125
14,116988,0.212890625
14,246484,0.0771484375
14,331098,0.130859375
14,1863230,-0.79296875
14,607400,0.2890625
14,80672,-1.0546875
14,1347020,-0.6953125
14,1614483,-0.7578125
14,346836,-0.353515625
15,1000539,-0.236328125
15,1692073,-0.158203125
15,1228038,-1.1015625
15,702113,0.326171875
15,1511933,0.18359375
15,1834574,0.4140625
15,565739,0.2001953125
15,1509649,0.1982421875
15,641456,0.09228515625
15,1452463,0.08984375
15,1095546,0.1630859375
15,252082,-0.0021209716796875
15,453899,-0.1923828125
15,786447,0.357421875
15,1900486,0.64453125
15,511019,0.64453125
15,374290,-0.10546875
15,241503,0.0174560546875
15,135076,0.58984375
15,603167,0.25390625
15,914555,0.41015625
15,842944,0.0211181640625
15,1764978,0.3828125
15,1540915,0.259765625
15,256415,-0.53515625
15,796209,-0.28125
15,1799927,0.58203125
15,873807,0.09814453125
15,1904977,0.119140625
15,855733,0.474609375
15,1811495,0.212890625
15,625284,0.3203125
15,1247975,-0.1396484375
15,1801635,0.408203125
15,399732,-0.10009765625
15,370496,-0.1513671875
15,1655332,0.09521484375
15,78005,0.0103759765625
15,66332,0.494140625
15,504737,0.09033203125
